MOF,MOFid,CO2_wc_001,CO2_wc_005,CO2_wc_01,CO2_wc_05,CO2_wc_25,metal_node,organic_linker,len_linkers
hMOF-35102,Fc1cc(ccc1C#Cc1c(F)cc(c(c1F)F)C(=O)[O-])C(=O)[O-].Fc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(cc1F)F.Fc1nc(F)c(c(c1)C#Cc1ccncc1F)F.[Cu][Cu] MOFid-v1.pcu.cat1,0.274631,1.1657,2.07073,4.87871,6.81123,[Cu][Cu],"['Fc1cc(ccc1C#Cc1c(F)cc(c(c1F)F)C(=O)[O-])C(=O)[O-]', 'Fc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(cc1F)F', 'Fc1nc(F)c(c(c1)C#Cc1ccncc1F)F']",3
hMOF-5060866,N#CC#CC#N.[Cu][Cu].[O-]C(=O)c1cc(N)c(cc1N)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)N)C(=O)[O-] MOFid-v1.pcu.cat1;5060866,0.277265,1.22194,2.04864,4.06822,5.52264,[Cu][Cu],"['N#CC#CC#N', '[O-]C(=O)c1cc(N)c(cc1N)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)N)C(=O)[O-]']",3
hMOF-5071123,CCC12C3C4(C2(C2C1(C3(C42CC)CC)C#CC(=O)[O-])CC)C#CC(=O)[O-].CCc1cc(cc(c1C(=O)[O-])CC)C(=O)[O-].CCc1cnc(c(n1)CC)CC.[Cu][Cu] MOFid-v1.pcu.cat0;5071123,0.287283,1.33476,2.45082,5.69911,8.24652,[Cu][Cu],"['CCC12C3C4(C2(C2C1(C3(C42CC)CC)C#CC(=O)[O-])CC)C#CC(=O)[O-]', 'CCc1cc(cc(c1C(=O)[O-])CC)C(=O)[O-]', 'CCc1cnc(c(n1)CC)CC']",3
hMOF-5071904,Cc1cc(C(=O)[O-])c(cc1N=Nc1cc(C)c(c(c1C)C)C(=O)[O-])C.N#CC12C3C4(C2(C2C1(C3(C42C#N)C)C)C)C.[Cu][Cu].[O-]C(=O)c1cc(C)c(c(c1)C)N=NC1=C[C]=C(C(=C1)C)C(=O)[O-] MOFid-v1.pcu.cat1;5071904,0.303933,1.56073,3.02071,7.74177,11.3194,[Cu][Cu],"['Cc1cc(C(=O)[O-])c(cc1N=Nc1cc(C)c(c(c1C)C)C(=O)[O-])C', 'N#CC12C3C4(C2(C2C1(C3(C42C#N)C)C)C)C', '[O-]C(=O)c1cc(C)c(c(c1)C)N=NC1=C[C]=C(C(=C1)C)C(=O)[O-]']",3
hMOF-37557,CCOC(=C(C(=O)[O-])O[CH2])C=C(C(=O)[O-])O[CH2].CCOC1=[C]c2c(O[C])cc3c(c2C(=C1C(=O)[O-])O[CH2])cc(c1c3cc(cc1OCC)C(=O)[O-])OCC.CCON=CC=N.[Cu][Cu] MOFid-v1.pcu.cat0,0.601546,1.9941,2.63518,4.11632,5.85232,[Cu][Cu],"['CCOC(=C(C(=O)[O-])O[CH2])C=C(C(=O)[O-])O[CH2]', 'CCOC1=[C]c2c(O[C])cc3c(c2C(=C1C(=O)[O-])O[CH2])cc(c1c3cc(cc1OCC)C(=O)[O-])OCC', 'CCON=CC=N']",3
hMOF-37233,Fc1cnc2c(n1)C(C2F)F.[Cu][Cu].[O-]C(=O)c1cc(F)c(c2c1C(F)[C]2F)C(=O)[O-].[O-]C(=O)c1ccc2c(-c3c(F)cc4=CC(=C([C]=c4c3[C]=C2)C(=O)[O-])F)c1 MOFid-v1.pcu.cat0,0.241967,1.1278,2.12934,5.48549,8.25589,[Cu][Cu],"['Fc1cnc2c(n1)C(C2F)F', '[O-]C(=O)c1cc(F)c(c2c1C(F)[C]2F)C(=O)[O-]', '[O-]C(=O)c1ccc2c(-c3c(F)cc4=CC(=C([C]=c4c3[C]=C2)C(=O)[O-])F)c1']",3
hMOF-5077154,CCCc1cc(ccc1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])C(=O)[O-].CCCc1cc2nc3cc(CCC)c(cc3nc2cc1CCC)CCC.[CH2]Cc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(cc1)C[CH2].[Cu][Cu] MOFid-v1.pcu.cat0;5077154,1.54134,2.91114,3.65799,6.24312,8.2662,[Cu][Cu],"['CCCc1cc(ccc1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])C(=O)[O-]', 'CCCc1cc2nc3cc(CCC)c(cc3nc2cc1CCC)CCC', '[CH2]Cc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(cc1)C[CH2]']",3
hMOF-33061,Cc1cnccc1C#Cc1c(C)cnc(c1C)C.[Cu][Cu].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ccc(c(c1C)C)C#Cc1ccc(c(c1C)C)C(=O)[O-] MOFid-v1.pcu.cat1,1.08342,2.02795,2.32565,2.51377,2.84824,[Cu][Cu],"['Cc1cnccc1C#Cc1c(C)cnc(c1C)C', '[O-]C(=O)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1C)C)C#Cc1ccc(c(c1C)C)C(=O)[O-]']",3
hMOF-5079501,CC1=CC2=C3[C]4C1=[C]N([C]C4=CC(=C3C(=O)N([C]2)c1cc(C)c(c(c1C)C)C(=O)[O-])C)c1c(C)c(C)c(c(c1C)C)C(=O)[O-].CC1=CC2=[C]N([C]C3=C(C(=C4C(=C1C(=O)N([C]4)C1=C[C]=C(C(=C1C)C)C(=O)[O-])[C]23)C)C)c1c(C)cc(c(c1C)C)C(=O)[O-].Cc1nccc(c1)N1C(=O)[C]2C(=CC3=c4c2c(C1=O)c(C)c(c4=[C]N([C]3)c1c(C)cnc(c1C)C)C)C.[Cu][Cu] MOFid-v1.pcu.cat2;5079501,0.768356,2.20198,3.28985,7.23474,12.7169,[Cu][Cu],"['CC1=CC2=C3[C]4C1=[C]N([C]C4=CC(=C3C(=O)N([C]2)c1cc(C)c(c(c1C)C)C(=O)[O-])C)c1c(C)c(C)c(c(c1C)C)C(=O)[O-]', 'CC1=CC2=[C]N([C]C3=C(C(=C4C(=C1C(=O)N([C]4)C1=C[C]=C(C(=C1C)C)C(=O)[O-])[C]23)C)C)c1c(C)cc(c(c1C)C)C(=O)[O-]', 'Cc1nccc(c1)N1C(=O)[C]2C(=CC3=c4c2c(C1=O)c(C)c(c4=[C]N([C]3)c1c(C)cnc(c1C)C)C)C']",3
hMOF-32037,CCCC(=CC(=C(C(=O)[O-])CCC)CCC)C(=O)[O-].CCCC1=C([C]=CC(=C1CCC)c1ccc(cc1)C(=O)[O-])c1c(CCC)cc(cc1CCC)C(=O)[O-].[CH2]CN=CC=NCCC.[Cu][Cu] MOFid-v1.pcu.cat0,0.439245,1.60856,2.35608,5.16048,7.5834,[Cu][Cu],"['CCCC(=CC(=C(C(=O)[O-])CCC)CCC)C(=O)[O-]', 'CCCC1=C([C]=CC(=C1CCC)c1ccc(cc1)C(=O)[O-])c1c(CCC)cc(cc1CCC)C(=O)[O-]', '[CH2]CN=CC=NCCC']",3
hMOF-5075203,FC(=Cc1ccc(c(c1)F)C(=O)[O-])c1ccc(cc1F)C(=O)[O-].FC(=Cc1ccc(c(c1F)F)C(=O)[O-])c1ccc(c(c1)F)C(=O)[O-].N#CC=C(C#N)F.[Cu][Cu] MOFid-v1.pcu.cat2;5075203,0.44404,1.34039,2.30414,3.83996,5.00553,[Cu][Cu],"['FC(=Cc1ccc(c(c1)F)C(=O)[O-])c1ccc(cc1F)C(=O)[O-]', 'FC(=Cc1ccc(c(c1F)F)C(=O)[O-])c1ccc(c(c1)F)C(=O)[O-]', 'N#CC=C(C#N)F']",3
hMOF-35530,ClC1=[C]c2ccc(cc2-c2c1c(ccc2)C(=O)[O-])C(=O)[O-].ClC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])Cl.ClC1c2nccnc2C1(Cl)Cl.[Cu][Cu] MOFid-v1.pcu.cat0,0.274717,1.1768,2.13999,5.0075,6.98651,[Cu][Cu],"['ClC1=[C]c2ccc(cc2-c2c1c(ccc2)C(=O)[O-])C(=O)[O-]', 'ClC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])Cl', 'ClC1c2nccnc2C1(Cl)Cl']",3
hMOF-35583,CCCC1=Nc2c([C]=C1)c1cnccc1c(c2)C[CH2].CCCc1ccc2c(c1C(=O)[O-])ccc1c2cc(cc1)C(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC(=O)[O-] MOFid-v1.pcu.cat0,0.384739,1.8606,2.65781,5.68114,7.58165,[Cu][Cu],"['CCCC1=Nc2c([C]=C1)c1cnccc1c(c2)C[CH2]', 'CCCc1ccc2c(c1C(=O)[O-])ccc1c2cc(cc1)C(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]']",3
hMOF-5082900,CCC12C3C4C1(C#N)C1C2(C3(C41)C#N)CC.CCC1=CC(=[C]C(=C1N1[C]=C2C(=C[C]3c4c2c(=[C]1)c(CC)cc4=c1c2=C3C(=C(CC)[C]3c2c(c(c1)CC)[C]N(C3=O)C1=C[C]=C(C(=C1CC)CC)C(=O)[O-])CC)CC)CC)C(=O)[O-].CCC1=[C]C(=CC=C1N1[C]c2cc(CC)c3c4c2c(C1=O)c(CC)cc4c1=[C]C=C2c4c1c3cc(CC)c4[C]N(C2=O)C1=C(CC)C(=C([C]=C1)C(=O)[O-])CC)C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat1;5082900,0.679752,1.99008,2.80907,6.87346,15.9351,[Cu][Cu],"['CCC12C3C4C1(C#N)C1C2(C3(C41)C#N)CC', 'CCC1=CC(=[C]C(=C1N1[C]=C2C(=C[C]3c4c2c(=[C]1)c(CC)cc4=c1c2=C3C(=C(CC)[C]3c2c(c(c1)CC)[C]N(C3=O)C1=C[C]=C(C(=C1CC)CC)C(=O)[O-])CC)CC)CC)C(=O)[O-]', 'CCC1=[C]C(=CC=C1N1[C]c2cc(CC)c3c4c2c(C1=O)c(CC)cc4c1=[C]C=C2c4c1c3cc(CC)c4[C]N(C2=O)C1=C(CC)C(=C([C]=C1)C(=O)[O-])CC)C(=O)[O-]']",3
hMOF-5074807,ClC1=NC=[C]C(=C1)C=Cc1cc(Cl)nc(c1Cl)Cl.[Cu][Cu].[O-]C(=O)C1=[C]c2c(C=C1)c(Cl)cc1c2cccc1C(=O)[O-].[O-]C(=O)c1ccc(cc1Cl)C=Cc1cc(Cl)c(c(c1)Cl)C(=O)[O-] MOFid-v1.pcu.cat1;5074807,0.531054,1.68352,2.69507,5.34443,7.36926,[Cu][Cu],"['ClC1=NC=[C]C(=C1)C=Cc1cc(Cl)nc(c1Cl)Cl', '[O-]C(=O)C1=[C]c2c(C=C1)c(Cl)cc1c2cccc1C(=O)[O-]', '[O-]C(=O)c1ccc(cc1Cl)C=Cc1cc(Cl)c(c(c1)Cl)C(=O)[O-]']",3
hMOF-5070480,FC1=N[C]=c2c(=C1F)cc(c1-c3c(C=[C]c21)c(F)c(nc3)F)F.[Cu][Cu].[O-]C(=O)C12C3C4C1(F)C1(C2(C3(C41C(=O)[O-])F)F)F.[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])F)F)F MOFid-v1.pcu.cat0;5070480,0.341953,1.83836,2.98157,5.91035,7.61632,[Cu][Cu],"['FC1=N[C]=c2c(=C1F)cc(c1-c3c(C=[C]c21)c(F)c(nc3)F)F', '[O-]C(=O)C12C3C4C1(F)C1(C2(C3(C41C(=O)[O-])F)F)F', '[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])F)F)F']",3
hMOF-5069340,CCC12C3C4C2(C2(C1C3(C42)C(=O)[O-])CC)C(=O)[O-].CCc1cc(C(=O)[O-])c(cc1C(=O)[O-])CC.CCc1cncc(n1)CC.[Cu][Cu] MOFid-v1.pcu.cat0;5069340,0.516442,1.66546,2.40133,4.11441,5.36466,[Cu][Cu],"['CCC12C3C4C2(C2(C1C3(C42)C(=O)[O-])CC)C(=O)[O-]', 'CCc1cc(C(=O)[O-])c(cc1C(=O)[O-])CC', 'CCc1cncc(n1)CC']",3
hMOF-5072761,ClC1=C2[C]=C(Cl)c3c(C2=[C]N=C1)ccc1c3cncc1.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])Cl)Cl.[O-]C(=O)C1=[C]C=c2c(=C1)c1ccc3=C(Cl)C(=C([C]=c3c1cc2)C(=O)[O-])Cl MOFid-v1.pcu.cat1;5072761,0.749652,2.06757,2.52257,3.5737,3.99163,[Cu][Cu],"['ClC1=C2[C]=C(Cl)c3c(C2=[C]N=C1)ccc1c3cncc1', '[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])Cl)Cl', '[O-]C(=O)C1=[C]C=c2c(=C1)c1ccc3=C(Cl)C(=C([C]=c3c1cc2)C(=O)[O-])Cl']",3
hMOF-5076019,Cc1nc(C)c(c(c1)C1=N[N]C(=N[N]1)c1c(C)cnc(c1C)C)C.Cc1nc(C)c(c(c1)c1nnc(nn1)c1c(C)cnc(c1C)C)C.[Cu][Cu].[O-]C(=O)c1cc(C)c(c2c1[CH]C2)C(=O)[O-] MOFid-v1.pcu.cat1;5076019,0.228061,1.07123,2.01005,5.77417,9.26361,[Cu][Cu],"['Cc1nc(C)c(c(c1)C1=N[N]C(=N[N]1)c1c(C)cnc(c1C)C)C', 'Cc1nc(C)c(c(c1)c1nnc(nn1)c1c(C)cnc(c1C)C)C', '[O-]C(=O)c1cc(C)c(c2c1[CH]C2)C(=O)[O-]']",3
hMOF-29793,FC1(F)Cc2c1nccn2.FC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)c1cc(F)c(c2c1C(F)C2F)C(=O)[O-] MOFid-v1.pcu.cat0,0.260063,1.26185,2.1706,4.33894,6.16579,[Cu][Cu],"['FC1(F)Cc2c1nccn2', 'FC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1cc(F)c(c2c1C(F)C2F)C(=O)[O-]']",3
hMOF-5077158,Nc1cc(ccc1c1nnc(nn1)c1c(N)cc(c(c1N)N)C(=O)[O-])C(=O)[O-].Nc1nc(N)cc(c1)c1nnc(nn1)c1ccnc(c1N)N.[Cu][Cu].[O-]C(=O)c1c2c(N)cccc2c(c2c1c(N)ccc2)C(=O)[O-] MOFid-v1.pcu.cat1;5077158,0.28118,1.2408,2.11759,5.18985,7.62079,[Cu][Cu],"['Nc1cc(ccc1c1nnc(nn1)c1c(N)cc(c(c1N)N)C(=O)[O-])C(=O)[O-]', 'Nc1nc(N)cc(c1)c1nnc(nn1)c1ccnc(c1N)N', '[O-]C(=O)c1c2c(N)cccc2c(c2c1c(N)ccc2)C(=O)[O-]']",3
hMOF-34179,CCCc1c(cc2c(c1CCC)cc(cc2CCC)C(=O)[O-])C(=O)[O-].CCCc1cc2c(cc1C(=O)[O-])ccc(c2CCC)C(=O)[O-].CCCc1nc(CCC)c2c(c1)c(CCC)ncc2.[Cu][Cu] MOFid-v1.pcu.cat0,0.222068,1.23152,2.22936,7.20021,10.1229,[Cu][Cu],"['CCCc1c(cc2c(c1CCC)cc(cc2CCC)C(=O)[O-])C(=O)[O-]', 'CCCc1cc2c(cc1C(=O)[O-])ccc(c2CCC)C(=O)[O-]', 'CCCc1nc(CCC)c2c(c1)c(CCC)ncc2']",3
hMOF-5080401,Fc1nccc(c1F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1c(F)cnc(c1F)F)F.[Cu][Cu].[O-]C(=O)C12CC(F)(F)C(CC1F)(C(C2(F)F)(F)F)C(=O)[O-].[O-]C(=O)C12CCC(C(C1)(F)F)(CC2(F)F)C(=O)[O-] MOFid-v1.pcu.cat1;5080401,1.34516,2.20157,2.75565,3.21754,3.70005,[Cu][Cu],"['Fc1nccc(c1F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1c(F)cnc(c1F)F)F', '[O-]C(=O)C12CC(F)(F)C(CC1F)(C(C2(F)F)(F)F)C(=O)[O-]', '[O-]C(=O)C12CCC(C(C1)(F)F)(CC2(F)F)C(=O)[O-]']",3
hMOF-5069843,CCOC12C3C4C2(C2(C1C3(C42)C(=O)[O-])OCC)C(=O)[O-].CCOC1=N[CH]C(=C([CH]1)C#Cc1ccncc1OCC)OCC.CCOc1cc(C#Cc2ccc(c(c2)O[CH2])C(=O)[O-])ccc1C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat1;5069843,0.634383,1.89258,2.69833,3.42389,3.92014,[Cu][Cu],"['CCOC12C3C4C2(C2(C1C3(C42)C(=O)[O-])OCC)C(=O)[O-]', 'CCOC1=N[CH]C(=C([CH]1)C#Cc1ccncc1OCC)OCC', 'CCOc1cc(C#Cc2ccc(c(c2)O[CH2])C(=O)[O-])ccc1C(=O)[O-]']",3
hMOF-5060669,Fc1cc2cnc(c3c2c2c1c(F)nc(c2c(c3F)F)F)F.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1cc2cc(F)c3c4c2c(c1)cc(c4c(c(c3F)C(=O)[O-])F)F MOFid-v1.pcu.cat1;5060669,0.72752,1.91012,2.18737,3.34265,4.0369,[Cu][Cu],"['Fc1cc2cnc(c3c2c2c1c(F)nc(c2c(c3F)F)F)F', '[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1cc2cc(F)c3c4c2c(c1)cc(c4c(c(c3F)C(=O)[O-])F)F']",3
hMOF-31223,ClC1=[C]C(=[C]C=N1)C1=[C]C=NC=C1.[Cu][Cu].[O-]C(=O)C1=CC=C(C=[C]1)C1=C[C]=C(C(=[C]1)Cl)C(=O)[O-].[O-]C(=O)[C]=CC=[C]C(=O)[O-] MOFid-v1.pcu.cat1,1.42016,2.7971,3.23665,4.41319,4.83761,[Cu][Cu],"['ClC1=[C]C(=[C]C=N1)C1=[C]C=NC=C1', '[O-]C(=O)C1=CC=C(C=[C]1)C1=C[C]=C(C(=[C]1)Cl)C(=O)[O-]', '[O-]C(=O)[C]=CC=[C]C(=O)[O-]']",3
hMOF-5059564,N#CC#N.[Cu][Cu].[O-]C(=O)C1=CC(=C(C=[C]1)C#Cc1ccc(cc1N)C(=O)[O-])N.[O-]C(=O)c1c(N)cc(c(c1N)N)C#Cc1cc(N)c(c(c1N)N)C(=O)[O-] MOFid-v1.pcu.cat2;5059564,0.695376,1.71043,2.10522,2.70229,3.4174,[Cu][Cu],"['N#CC#N', '[O-]C(=O)C1=CC(=C(C=[C]1)C#Cc1ccc(cc1N)C(=O)[O-])N', '[O-]C(=O)c1c(N)cc(c(c1N)N)C#Cc1cc(N)c(c(c1N)N)C(=O)[O-]']",3
hMOF-27304,CCCc1cc(C(=O)[O-])c(cc1C(=O)[O-])CCC.CCCc1nccnc1CCC.[Cu][Cu].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.pcu.cat0,0.825973,2.54258,3.32574,5.16135,6.56089,[Cu][Cu],"['CCCc1cc(C(=O)[O-])c(cc1C(=O)[O-])CCC', 'CCCc1nccnc1CCC', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",3
hMOF-5074865,Cc1cc(ccc1C=[C]c1ccc(c(c1)C)C(=O)[O-])C(=O)[O-].Cc1ncc2c3c1ccc1c3c(cc2)c(nc1)C.[Cu][Cu].[O-]C(=O)c1cc2ccc3c4c2c(c1C)ccc4c(c(c3C)C(=O)[O-])C MOFid-v1.pcu.cat1;5074865,0.989898,3.36322,4.73707,7.53223,9.04767,[Cu][Cu],"['Cc1cc(ccc1C=[C]c1ccc(c(c1)C)C(=O)[O-])C(=O)[O-]', 'Cc1ncc2c3c1ccc1c3c(cc2)c(nc1)C', '[O-]C(=O)c1cc2ccc3c4c2c(c1C)ccc4c(c(c3C)C(=O)[O-])C']",3
hMOF-5066585,Fc1cc(C(=O)[O-])c(c(c1C#Cc1cc(F)c(c(c1)F)C(=O)[O-])F)F.Fc1cncc(c1C#Cc1c(F)c(F)nc(c1F)F)F.[Cu][Cu].[O-]C(=O)C12C(F)CC(C(C1F)F)(C(C2F)(F)F)C(=O)[O-] MOFid-v1.pcu.cat1;5066585,0.239619,1.16485,2.18864,5.19878,7.08039,[Cu][Cu],"['Fc1cc(C(=O)[O-])c(c(c1C#Cc1cc(F)c(c(c1)F)C(=O)[O-])F)F', 'Fc1cncc(c1C#Cc1c(F)c(F)nc(c1F)F)F', '[O-]C(=O)C12C(F)CC(C(C1F)F)(C(C2F)(F)F)C(=O)[O-]']",3
hMOF-5070318,CCC12C3C4C2(C2(C1C3(C42CC)C(=O)[O-])CC)C(=O)[O-].CCc1ccc2c(c1)ncc(n2)CC.[Cu][Cu].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-] MOFid-v1.pcu.cat0;5070318,1.12432,2.21232,2.81205,3.23126,4.62917,[Cu][Cu],"['CCC12C3C4C2(C2(C1C3(C42CC)C(=O)[O-])CC)C(=O)[O-]', 'CCc1ccc2c(c1)ncc(n2)CC', '[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]']",3
hMOF-34936,FC1=Cc2c(C=[C]1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(F)ccc1.FC1=NC=[C]C(=[C]1)C1=[C]C(=NC(=C1)F)F.Fc1cc(C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])F)F.[Cu][Cu] MOFid-v1.pcu.cat1,1.03277,2.39597,2.87605,3.74274,4.11359,[Cu][Cu],"['FC1=Cc2c(C=[C]1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(F)ccc1', 'FC1=NC=[C]C(=[C]1)C1=[C]C(=NC(=C1)F)F', 'Fc1cc(C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])F)F']",3
hMOF-5060463,CCCOC1=N[CH]C2=C(OCCC)C(=[N]=C(C2=C1)OCCC)OCCC.CCCOc1cc2c(OCCC)c(C(=O)[O-])c(c(c2cc1C(=O)[O-])OCCC)OCCC.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5060463,0.237036,1.11161,2.13437,5.31693,7.74827,[Cu][Cu],"['CCCOC1=N[CH]C2=C(OCCC)C(=[N]=C(C2=C1)OCCC)OCCC', 'CCCOc1cc2c(OCCC)c(C(=O)[O-])c(c(c2cc1C(=O)[O-])OCCC)OCCC', '[O-]C(=O)C#CC#CC(=O)[O-]']",3
hMOF-35315,CCON=C(C=[N])O[C].CCOc1cc2c(C(=O)[O-])c3ccc(cc3c(c2cc1[O])C(=O)[O-])OC.[Cu][Cu].[O-]C(=O)C=CC=CC(=O)[O-] MOFid-v1.pcu.cat0,0.471069,1.25882,2.06889,3.57733,4.76983,[Cu][Cu],"['CCON=C(C=[N])O[C]', 'CCOc1cc2c(C(=O)[O-])c3ccc(cc3c(c2cc1[O])C(=O)[O-])OC', '[O-]C(=O)C=CC=CC(=O)[O-]']",3
hMOF-27489,Fc1cc(c(cc1c1cc(F)c(cc1F)C(=O)[O-])F)c1c(F)cc(c(c1F)F)C(=O)[O-].Fc1ncc(nc1)F.[Cu][Cu].[O-]C(=O)c1ccc(c(c1)F)C(=O)[O-] MOFid-v1.pcu.cat1,1.02124,2.01079,2.03737,2.26986,2.27685,[Cu][Cu],"['Fc1cc(c(cc1c1cc(F)c(cc1F)C(=O)[O-])F)c1c(F)cc(c(c1F)F)C(=O)[O-]', 'Fc1ncc(nc1)F', '[O-]C(=O)c1ccc(c(c1)F)C(=O)[O-]']",3
hMOF-5075483,CCCC(=Cc1cc(CCC)c(cc1CCC)C(=O)[O-])C1=CC(=C(C=[C]1)C(=O)[O-])CCC.CCCC12C3C4C2(C2C1C3(C42)C(=O)[O-])C(=O)[O-].CCCC12C3N4C2(C2(N1C3(C42CCC)CCC)CCC)CCC.[Cu][Cu] MOFid-v1.pcu.cat0;5075483,0.49209,1.6881,2.42856,3.7826,4.48966,[Cu][Cu],"['CCCC(=Cc1cc(CCC)c(cc1CCC)C(=O)[O-])C1=CC(=C(C=[C]1)C(=O)[O-])CCC', 'CCCC12C3C4C2(C2C1C3(C42)C(=O)[O-])C(=O)[O-]', 'CCCC12C3N4C2(C2(N1C3(C42CCC)CCC)CCC)CCC']",3
hMOF-37047,Fc1cc2cnc(c3c2c2c1cnc(c2cc3)F)F.[Cu][Cu].[O-]C(=O)c1cc2c(F)c(F)c3c4c2c(c1)c(F)c(c4c(c(c3)C(=O)[O-])F)F.[O-]C(=O)c1cc2ccc3c4c2c(c1)c(F)cc4c(c(c3)C(=O)[O-])F MOFid-v1.pcu.cat1,0.854012,2.47849,3.57096,5.345,6.75413,[Cu][Cu],"['Fc1cc2cnc(c3c2c2c1cnc(c2cc3)F)F', '[O-]C(=O)c1cc2c(F)c(F)c3c4c2c(c1)c(F)c(c4c(c(c3)C(=O)[O-])F)F', '[O-]C(=O)c1cc2ccc3c4c2c(c1)c(F)cc4c(c(c3)C(=O)[O-])F']",3
hMOF-5078689,ClO[C]1C2=CC(=C3C4=C(C(=O)N(C3=O)c3ccc(c(c3)Cl)C(=O)[O-])C(=C(C(=C(N1C1=[C]C(=C(C=[C]1)C(=O)[O-])Cl)OCl)[C]24)Cl)Cl)Cl.Clc1cc(c(c(c1c1ccc(cc1)C(=O)[O-])Cl)Cl)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-].Clc1nccc(c1)c1c(Cl)cc(cc1Cl)c1cc(Cl)nc(c1Cl)Cl.[Cu][Cu] MOFid-v1.pcu.cat2;5078689,0.273869,1.23045,2.10041,5.046,7.2836,[Cu][Cu],"['ClO[C]1C2=CC(=C3C4=C(C(=O)N(C3=O)c3ccc(c(c3)Cl)C(=O)[O-])C(=C(C(=C(N1C1=[C]C(=C(C=[C]1)C(=O)[O-])Cl)OCl)[C]24)Cl)Cl)Cl', 'Clc1cc(c(c(c1c1ccc(cc1)C(=O)[O-])Cl)Cl)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-]', 'Clc1nccc(c1)c1c(Cl)cc(cc1Cl)c1cc(Cl)nc(c1Cl)Cl']",3
hMOF-5063111,N#CC#CC#N.[Cu][Cu].[O-]C(=O)c1c(N)c2cc(N)c3c4c2c(c1N)cc(c4c(c(c3)C(=O)[O-])N)N.[O-]C(=O)c1cc2cc(N)c3c4c2c(c1)c(N)c(c4cc(c3)C(=O)[O-])N MOFid-v1.pcu.cat1;5063111,1.14704,3.44807,4.72557,7.21965,8.90513,[Cu][Cu],"['N#CC#CC#N', '[O-]C(=O)c1c(N)c2cc(N)c3c4c2c(c1N)cc(c4c(c(c3)C(=O)[O-])N)N', '[O-]C(=O)c1cc2cc(N)c3c4c2c(c1)c(N)c(c4cc(c3)C(=O)[O-])N']",3
hMOF-5060504,CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2.CCCc1cc2nccnc2cc1CCC.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5060504,0.351813,1.39362,2.33202,5.20274,7.59626,[Cu][Cu],"['CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2', 'CCCc1cc2nccnc2cc1CCC', '[O-]C(=O)C#CC#CC(=O)[O-]']",3
