MOF,MOFid,CO2_wc_001,CO2_wc_005,CO2_wc_01,CO2_wc_05,CO2_wc_25,metal_node,organic_linker,len_linkers
hMOF-5015731,N#CC12C3C4C2(C2(C1C3(C42C#N)C(=O)[O-])C#N)C(=O)[O-].N#CC12C3C4C2(C2C1C3(C42)C(=O)[O-])C(=O)[O-].[O-]C(=O)C#CC#CC#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5015731,0.438356,1.52866,2.39019,4.4908,6.51038,[Zn][O]([Zn])([Zn])[Zn],"['N#CC12C3C4C2(C2(C1C3(C42C#N)C(=O)[O-])C#N)C(=O)[O-]', 'N#CC12C3C4C2(C2C1C3(C42)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",3
hMOF-5021440,[O-]C(=O)c1c(Cl)c2ccc3c4c2c(c1Cl)cc(c4c(c(c3Cl)C(=O)[O-])Cl)Cl.[O-]C(=O)c1cc2cc(Cl)c3c4c2c(c1)c(Cl)cc4c(c(c3)C(=O)[O-])Cl.[O-]C(=O)c1ccc(c(c1Cl)Cl)[C]=[C]c1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5021440,0.62669,1.69736,2.39491,3.61261,4.50362,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)c1c(Cl)c2ccc3c4c2c(c1Cl)cc(c4c(c(c3Cl)C(=O)[O-])Cl)Cl', '[O-]C(=O)c1cc2cc(Cl)c3c4c2c(c1)c(Cl)cc4c(c(c3)C(=O)[O-])Cl', '[O-]C(=O)c1ccc(c(c1Cl)Cl)[C]=[C]c1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-]']",3
hMOF-5011193,Fc1cc(C(=O)[O-])c(cc1c1cc(F)c(c(c1F)F)C(=O)[O-])F.[O-]C(=O)C#CC12C(F)C(F)C(C(C1F)(F)F)(CC2(F)F)C#CC(=O)[O-].[O-]C(=O)C#CC12CC(F)C(C(C1F)F)(C(C2(F)F)(F)F)C#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2,0.293013,1.41243,2.33211,4.76291,6.46226,[Zn][O]([Zn])([Zn])[Zn],"['Fc1cc(C(=O)[O-])c(cc1c1cc(F)c(c(c1F)F)C(=O)[O-])F', '[O-]C(=O)C#CC12C(F)C(F)C(C(C1F)(F)F)(CC2(F)F)C#CC(=O)[O-]', '[O-]C(=O)C#CC12CC(F)C(C(C1F)F)(C(C2(F)F)(F)F)C#CC(=O)[O-]']",3
hMOF-5001524,[O-]C(=O)C=C([C]=C(C(=O)[O-])Cl)Cl.[O-]C(=O)[C]=[C]C(=CC(=O)[O-])Cl.[Cl].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2,1.05765,1.81262,2.08713,2.23706,2.29319,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C=C([C]=C(C(=O)[O-])Cl)Cl', '[O-]C(=O)[C]=[C]C(=CC(=O)[O-])Cl', '[Cl]']",3
hMOF-5015912,OC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])O)O.[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])O)O.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5015912,0.439761,1.6698,2.23117,4.29983,5.93199,[Zn][O]([Zn])([Zn])[Zn],"['OC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])O)O', '[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])O)O']",3
hMOF-10634,[O-]C(=O)C#Cc1c(N)c(N)c(c(c1N)N)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1)N)C#CC(=O)[O-].[O-]C(=O)c1cc(N)c(c2c1c(N)c(N)cc2N)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2,0.279673,1.43701,2.22164,4.04826,5.71055,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C#Cc1c(N)c(N)c(c(c1N)N)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(c(c1)N)C#CC(=O)[O-]', '[O-]C(=O)c1cc(N)c(c2c1c(N)c(N)cc2N)C(=O)[O-]']",3
hMOF-5014647,[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])F)F)F.[O-]C(=O)C=C(C=C(C(=O)[O-])F)F.[O-]C(=O)[C]=CC(=[C]C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5014647,2.83333,4.02103,4.24481,4.6187,5.03808,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])F)F)F', '[O-]C(=O)C=C(C=C(C(=O)[O-])F)F', '[O-]C(=O)[C]=CC(=[C]C(=O)[O-])F']",3
hMOF-5005109,ClOC(=O)c1c2[C]=C(Cl)C=C(c2c(c2c1ccc(c2)Cl)C(=O)[O-])Cl.ClOC(=O)c1c2[C]=CC=Cc2c(c2c1ccc(c2)Cl)C(=O)[O-].[O-]C(=O)C#CC#CC#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.552828,1.86271,2.77267,3.85434,4.69944,[Zn][O]([Zn])([Zn])[Zn],"['ClOC(=O)c1c2[C]=C(Cl)C=C(c2c(c2c1ccc(c2)Cl)C(=O)[O-])Cl', 'ClOC(=O)c1c2[C]=CC=Cc2c(c2c1ccc(c2)Cl)C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",3
hMOF-10984,Fc1cc(F)c2c(c1)c(C(=O)[O-])c(c(c2C(=O)[O-])F)F.[O-]C(=O)C=CC(=C(C(=O)[O-])F)F.[O-]C(=O)C=CC=C(C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.976457,2.22768,3.0812,3.9185,4.70324,[Zn][O]([Zn])([Zn])[Zn],"['Fc1cc(F)c2c(c1)c(C(=O)[O-])c(c(c2C(=O)[O-])F)F', '[O-]C(=O)C=CC(=C(C(=O)[O-])F)F', '[O-]C(=O)C=CC=C(C(=O)[O-])F']",3
hMOF-5022353,[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])F)F.[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])F)F)F.[O-]C(=O)C1=C[C]=C(C=C1)C=[C]c1ccc(c(c1)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5022353,0.680223,1.91737,2.45166,3.18445,4.47515,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])F)F', '[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])F)F)F', '[O-]C(=O)C1=C[C]=C(C=C1)C=[C]c1ccc(c(c1)F)C(=O)[O-]']",3
hMOF-5014041,[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)C12C3C4(C2C2(C1C3(C42C(=O)[O-])O)O)O.[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])O)O)O.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5014041,0.835801,1.71578,2.91199,4.32272,4.56677,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)C12C3C4(C2C2(C1C3(C42C(=O)[O-])O)O)O', '[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])O)O)O']",3
hMOF-12643,[O-]C(=O)C1=CC=C([C]=C1)C1=CC=C(C(=[C]1)F)C(=O)[O-].[O-]C(=O)c1cc2c3c(F)c(F)c(c(c3cc(c2cc1F)F)C(=O)[O-])F.[O-]C(=O)c1ccc(cc1)c1ccc(cc1F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.358763,1.10173,2.11975,5.65112,10.9802,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C1=CC=C([C]=C1)C1=CC=C(C(=[C]1)F)C(=O)[O-]', '[O-]C(=O)c1cc2c3c(F)c(F)c(c(c3cc(c2cc1F)F)C(=O)[O-])F', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1F)C(=O)[O-]']",3
hMOF-5025899,Fc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1c(F)cc(c(c1F)F)C(=O)[O-])F)F.[O-]C(=O)C12C3C4(C2C2(C1C3(C42C(=O)[O-])F)F)F.[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])F)F)F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5025899,1.72741,2.64819,2.70842,3.25747,3.34639,[Zn][O]([Zn])([Zn])[Zn],"['Fc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1c(F)cc(c(c1F)F)C(=O)[O-])F)F', '[O-]C(=O)C12C3C4(C2C2(C1C3(C42C(=O)[O-])F)F)F', '[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])F)F)F']",3
hMOF-5028363,Fc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(F)c(c(c1)F)F.[O-]C(=O)c1cc(F)c(c(c1F)F)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-])F.[O-]C(=O)c1ccc(cc1F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1ccc(c(c1)F)C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5028363,0.741109,1.65902,2.68482,5.75311,8.29004,[Zn][O]([Zn])([Zn])[Zn],"['Fc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(F)c(c(c1)F)F', '[O-]C(=O)c1cc(F)c(c(c1F)F)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-])F', '[O-]C(=O)c1ccc(cc1F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1ccc(c(c1)F)C(=O)[O-])F']",3
